date,id,name,absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_hazardous,miss_distance_km,relative_velocity_kph
2022-02-18,54467484,(2024 QU1),26.77,0.0117639989,0.0263051013,False,34682562.927910902,79542.2917167034
2022-02-18,54490515,(2024 TL10),24.61,0.0318093633,0.0711278987,False,8963579.698142739,16737.9299376655
2022-02-17,3696459,(2014 VP35),22.82,0.0725362295,0.1621959399,False,73350876.162908815,74536.3436011956
2022-02-17,3781596,(2017 RP16),27.2,0.0096506147,0.0215794305,False,65981128.747190072,85145.9957076272
2022-02-17,3797752,(2018 BU1),24.6,0.0319561887,0.0714562102,False,17150674.88336447,32168.1823806864
2022-02-17,54054774,(2020 TK),24.8,0.0291443905,0.0651688382,False,69656417.592360354,81788.1527360038
2022-02-17,54100584,(2020 XX6),24.0,0.0421264611,0.0941976306,False,36215059.859238093,62975.7336377858
2022-02-17,54244788,(2022 CL1),22.2,0.096506147,0.2157943048,False,29791609.044146877,42725.2981610772
2022-02-17,54245558,(2022 CS1),21.57,0.1289896833,0.2884297004,True,27537060.609992192,103638.4079587938
2022-02-17,54246948,(2022 CQ6),23.37,0.056306039,0.1259041307,False,8484677.76651016,90203.770825663
2022-02-17,54246996,(2022 CC7),26.92,0.0109788026,0.0245493489,False,3043560.975819482,48098.4481534961
2022-02-17,54248249,(2022 DZ),25.1,0.0253837029,0.0567596853,False,2460018.954390357,38050.3475457142
2022-02-17,54266167,(2022 CW22),23.07,0.0646479826,0.1445572836,False,15496648.771350491,71550.1250371325
2022-02-17,54377382,(2023 QW),25.97,0.0170041519,0.0380224396,False,17643066.39901005,71716.4562082385
2022-02-17,54423831,(2024 CS),25.4,0.022108281,0.0494356193,False,45208473.800755784,80891.3714054576
2022-02-17,54489166,(2024 SE26),22.78,0.0738847787,0.1652113876,False,61575590.316238,79473.4343300016
2022-02-17,54519996,(2025 DM),26.13,0.0157962856,0.0353215683,False,4815115.572682839,31440.2193336822
2022-02-21,3445442,(2009 BD77),20.38,0.2231284644,0.4989304142,False,22070997.402092859,34745.3772788326
2022-02-21,3512698,(2010 FR9),26.1,0.0160160338,0.0358129403,False,72551338.75285889,77371.1691205687
2022-02-21,3752574,(2016 JB),27.1,0.0101054342,0.0225964377,False,46018521.70283553,41209.5360072582
2022-02-21,3771065,(2017 EE4),25.0,0.02658,0.0594346868,False,65395927.535784777,90612.5219805679
2022-02-21,3781592,(2017 SO2),21.13,0.1579628558,0.3532156834,False,12999876.178424711,56278.053162468
2022-02-21,54049906,(2020 PP),20.84,0.1805323255,0.4036825521,True,32295335.185426849,32431.7568992116
2022-02-21,54051138,(2020 QM),20.96,0.1708263953,0.3819794322,False,67051757.334357559,91472.0321214864
2022-02-21,54097868,(2020 XG),28.14,0.006259721,0.0139971617,False,35297902.230924906,30461.5300512379
2022-02-21,54246390,(2022 CG5),24.96,0.0270741591,0.0605396602,False,7601357.336337172,22773.5252807134
2022-02-21,54248207,(2022 DV),26.53,0.0131387781,0.0293792009,False,1945257.964525168,20060.3862799764
2022-02-21,54248251,(2022 DB1),26.67,0.0123184191,0.0275448225,False,889641.149617506,50884.9501956872
2022-02-21,54248968,(2022 EM1),27.64,0.0078805218,0.0176213825,False,2832440.787304751,32089.6876936269
2022-02-21,54249066,(2022 EE2),23.81,0.0459785188,0.1028110936,False,13812691.715898392,70571.328062612
2022-02-20,2340291,340291 (2006 CV),19.88,0.2809020939,0.6281161771,False,28667076.140718243,72721.1775666218
2022-02-20,2477588,477588 (2010 JD87),19.39,0.3520099801,0.7871182442,False,67687983.731337555,95990.7039504311
2022-02-20,3389198,(2007 UA2),21.14,0.1572370824,0.3515928047,False,74055626.163438051,5902.9551792338
2022-02-20,3627116,(2013 DM1),19.78,0.2941406018,0.6577183805,False,34168278.12302571,102954.3935375851
2022-02-20,3758836,(2016 QE84),20.15,0.2480589932,0.5546767711,False,43455554.640477901,88565.5635268129
2022-02-20,3771014,(2017 EU2),25.3,0.0231502122,0.0517654482,False,72559517.208572642,81001.3912227605
2022-02-20,3780703,(2017 QQ),26.1,0.0160160338,0.0358129403,False,46516890.924969505,39838.1257121875
2022-02-20,3842588,(2019 KD2),24.9,0.0278326768,0.0622357573,False,43999256.550037337,64119.725047058
2022-02-20,3989220,(2020 BV9),26.1,0.0160160338,0.0358129403,False,9268423.715161607,35128.2109022197
2022-02-20,54117604,(2021 CF8),24.05,0.0411675457,0.0920534307,False,50465721.973719216,83393.9651706052
2022-02-20,54195870,(2021 RL10),23.52,0.052547853,0.1175005715,False,37067096.906429226,47462.4314725738
2022-02-20,54239716,(2022 BL),21.84,0.1139081967,0.2547064711,False,45070152.43867894,33346.033027488
2022-02-20,54341646,(2023 DA),26.43,0.0137579896,0.0307638,False,21213327.785659208,36498.9828840401
2022-02-20,54340712,(2023 BW9),21.68,0.1226182113,0.2741826558,False,67041612.923275415,70380.2048765792
2022-02-20,54387141,(2023 SM5),26.36,0.0142087207,0.0317716653,False,55349324.57327208,50617.1493671033
2022-02-20,54429347,(2024 CK11),23.13,0.0628861456,0.1406176963,False,44262835.296118174,58472.064461385
2022-02-27,3719376,(2015 KQ18),25.38,0.0223128464,0.0498930414,False,35031869.167229062,68011.1706624617
2022-02-27,3743898,(2016 CP246),26.1,0.0160160338,0.0358129403,False,58898011.478702383,50595.0452631306
2022-02-27,3761646,(2016 TZ93),24.14,0.0394961694,0.0883161196,False,34284925.252023983,60965.1444355916
2022-02-27,3782060,(2017 SP21),27.8,0.0073207399,0.016369672,False,32417907.033347963,43871.0221793959
2022-02-27,3991699,(2020 DX1),26.5,0.0133215567,0.0297879063,False,16810548.672459499,22186.8627507507
2022-02-27,54110066,(2021 CE1),26.0,0.0167708462,0.0375007522,False,26984951.389897478,20112.2257309585
2022-02-27,54245556,(2022 CR1),23.2,0.0608912622,0.1361570015,False,28330024.240840707,43805.3647112219
2022-02-27,54245557,(2022 CQ1),20.7,0.1925550782,0.4305662442,True,25257986.1884827,65150.8249561164
2022-02-27,54246196,(2022 CG4),23.62,0.0501828101,0.1122121746,False,15403839.449585451,43167.856912258
2022-02-27,54248044,(2022 DL),24.58,0.0322518756,0.0721173863,False,7191722.569506881,44808.0176343348
2022-02-27,54248336,(2022 DD1),24.28,0.0370301078,0.0828018383,False,11760437.764400344,52635.4173585706
2022-02-27,54248456,(2022 DA2),26.33,0.0144063837,0.0322136532,False,1020614.398958033,95159.7313021836
2022-02-27,54248455,(2022 DX1),27.72,0.0075954757,0.0169839999,False,1805437.392434332,27375.3776779386
2022-02-27,54248569,(2022 DO3),26.88,0.0111829138,0.0250057554,False,131447.803703741,54096.8217909232
2022-02-27,54248566,(2022 DL3),22.14,0.0992098919,0.2218400624,False,51116260.369002538,37951.3924035746
2022-02-27,54248565,(2022 DH3),25.1,0.0253837029,0.0567596853,False,3987627.924913168,44623.6815750152
2022-02-27,54248969,(2022 EL1),27.23,0.0095182033,0.0212833496,False,848379.259591337,69521.5589986368
2022-02-27,54248858,(2022 EK),26.73,0.011982708,0.0267941497,False,7111481.697830104,24575.9350343885
2022-02-27,54251536,(2022 EE3),22.29,0.0925880583,0.2070331923,False,21739419.288278623,85573.1917141488
2022-02-27,54249065,(2022 ED2),26.62,0.012605352,0.0281864239,False,1113434.162654399,48893.1336720313
2022-02-27,54308097,(2022 SN15),26.92,0.0109788026,0.0245493489,False,60270839.88069734,30954.6746743001
2022-02-27,54362907,(2022 DF26),27.2,0.0096506147,0.0215794305,False,1869884.633543516,22379.8624435093
2022-02-27,54367468,(2023 LE),30.06,0.0025855621,0.0057814927,False,8323861.926233535,6360.0854652419
2022-02-27,54413284,(2022 DY29),29.77,0.0029549829,0.0066075427,False,293473.756110583,37146.8893369133
2022-02-27,54469548,(2024 RU9),25.26,0.0235806068,0.0527278398,False,46003937.85528284,41835.5549412563
2022-02-27,54506551,(2024 XP16),28.28,0.0058688766,0.013123207,False,25254764.164518427,16185.306037258
2022-02-27,54545435,(2025 RB5),24.64,0.0313729225,0.0701519874,False,12467120.973324229,17107.3970936196
2022-02-26,2138127,138127 (2000 EE14),17.11,1.0059003902,2.249261651,True,27426675.24391787,72574.5557532539
2022-02-26,3467261,(2009 SL2),22.3,0.0921626549,0.2060819612,False,36048255.55638622,64202.9258119435
2022-02-26,3619727,(2012 XG55),23.4,0.0555334912,0.1241766613,False,68066180.012114375,10927.0599615008
2022-02-26,3635075,(2013 HP11),25.4,0.022108281,0.0494356193,False,26922795.030730326,6071.0662617847
2022-02-26,3838839,(2019 DQ),26.8,0.0116025908,0.0259441818,False,11577426.641663938,29508.336977194
2022-02-26,54185140,(2021 PB15),21.92,0.109788026,0.2454934893,False,25874417.316591112,16814.5816279258
2022-02-26,54198201,(2021 SE),26.12,0.0158691979,0.0354846053,False,72982242.477178135,55410.0180414304
2022-02-26,54236429,(2022 AX3),19.14,0.3949616937,0.8831611957,False,73067909.458077043,50887.0896336018
2022-02-26,54244526,(2022 CK),23.9,0.04411182,0.0986370281,False,14971987.065333388,31194.2436482616
2022-02-26,54245823,(2022 CU3),23.11,0.0634680239,0.1419188158,False,12921584.8362702,50473.1682698353
2022-02-26,54248245,(2022 DW),26.53,0.0131387781,0.0293792009,False,1719522.378266964,71268.5085248131
2022-02-26,54248459,(2022 DD2),26.66,0.0123752784,0.0276719637,False,7973690.352996147,4377.5022996821
2022-02-26,54248343,(2022 DL1),28.61,0.0050414443,0.0112730122,False,649807.400251354,33913.5399171993
2022-02-26,54248552,(2022 DT2),25.67,0.0195233786,0.0436556017,False,2638388.264657681,47849.904238347
2022-02-26,54248795,(2022 DS4),25.05,0.0259749653,0.0580817882,False,2454010.714976695,39326.5936004137
2022-02-26,54248562,(2022 DD3),28.02,0.0066153828,0.0147924455,False,1891786.210505126,14671.1538898658
2022-02-26,54248962,(2022 EE1),27.71,0.0076305348,0.0170623945,False,1688203.630348641,57580.5508320704
2022-02-26,54248966,(2022 EJ1),23.53,0.0523064176,0.1169607054,False,4600436.6901974,49364.654210721
2022-02-26,54252587,(2022 EQ3),23.12,0.0631764148,0.1412667581,False,22149281.623388758,58230.6248150741
2022-02-26,54254428,(2022 EX4),24.8,0.0291443905,0.0651688382,False,7713767.733978749,42879.5611526286
2022-02-26,54296728,(2022 QA2),28.79,0.0046403953,0.0103762393,False,61727373.003290202,23354.2420997639
2022-02-26,54373337,(2023 LG2),25.74,0.0189040552,0.0422707525,False,16738715.530192036,17013.2839710684
2022-02-26,54413283,(2022 DX29),30.29,0.0023257069,0.0052004387,False,486850.380621206,29528.1557249307
2022-02-26,54467174,(2024 QA1),21.69,0.1220548318,0.2729229009,False,31994469.095449577,68656.2457179402
2022-02-28,2153591,153591 (2001 SN263),17.11,1.0059003902,2.249261651,True,15093813.646585736,29674.9806517471
2022-02-28,3351835,(2006 UF17),21.6,0.1272198785,0.2844722965,True,73047477.904584988,149160.6452428978
2022-02-28,3532365,(2010 MH1),21.38,0.1407845434,0.3148038092,False,37723791.717816445,40650.8477512752
2022-02-28,3670290,(2014 HJ184),21.65,0.1243240006,0.2779969165,False,46426337.942998314,54505.2572184956
2022-02-28,3740666,(2016 BS),24.1,0.040230458,0.0899580388,False,58952628.045382387,50403.4614019757
2022-02-28,3802430,(2018 GV1),27.3,0.0092162655,0.0206081961,False,73029696.432480622,84084.5742949753
2022-02-28,3836084,(2018 VG3),20.89,0.1764229081,0.3944936153,True,61836943.539686208,121619.4682630824
2022-02-28,3986767,(2020 BP1),27.2,0.0096506147,0.0215794305,False,22661762.816514082,30234.2047309677
2022-02-28,3989677,(2020 BX15),21.25,0.1494703242,0.3342258056,True,26593067.816562665,69786.2139804338
2022-02-28,54054740,(2020 TC),24.2,0.0384197891,0.0859092601,False,13245450.521655308,83647.7113150163
2022-02-28,54076022,(2020 UO4),28.64,0.0049722731,0.0111183407,False,7077757.490961116,7435.4865804973
2022-02-28,54110078,(2021 CT1),25.33,0.0228325794,0.0510551996,False,25056813.540253193,19687.7935451326
2022-02-28,54193836,(2021 RQ4),28.88,0.0044519982,0.0099549705,False,55120273.32974277,22075.5327600911
2022-02-28,54216271,(2021 VY1),27.68,0.0077366861,0.017299756,False,30408085.156334798,14536.6007059668
2022-02-28,54248464,(2022 DK2),27.31,0.0091739206,0.0205135101,False,1189074.645512297,59597.6798486495
2022-02-28,54248549,(2022 DQ2),25.21,0.0241298697,0.0539560289,False,444027.032907338,73054.168072996
2022-02-28,54248642,(2022 DJ4),24.04,0.0413575665,0.0924783301,False,23117277.185622767,34747.0036789298
2022-02-28,54248560,(2022 DB3),25.77,0.0186446818,0.041690776,False,12423819.795053794,31368.0581555638
2022-02-28,54248798,(2022 EB),26.71,0.0120935826,0.0270420729,False,768375.844613611,41368.2319870859
2022-02-28,54248796,(2022 DT4),26.19,0.0153657929,0.0343589575,False,1358568.807825492,25577.878466298
2022-02-28,54248975,(2022 EU1),26.36,0.0142087207,0.0317716653,False,6768198.657712606,32017.6557458523
2022-02-28,54248956,(2022 EX),21.4,0.1394938229,0.3119176705,True,9730690.558127417,65422.2379640317
2022-02-28,54250325,(2022 EW2),26.37,0.0141434375,0.0316256878,False,4776358.39979408,43870.2546440632
2022-02-28,54266168,(2022 EW8),29.11,0.0040045616,0.0089544719,False,400136.75318463,28514.8129744307
2022-02-28,54331630,(2022 XL),29.3,0.0036690614,0.0082042706,False,66670227.788640334,33292.8344159554
2022-02-28,54398527,(2023 UP6),25.59,0.0202560601,0.0452939273,False,59314149.205102426,36240.4799612334
2022-02-28,54413285,(2022 DZ29),31.12,0.0015869198,0.0035484605,False,104351.051751919,34067.6981928267
2022-02-28,54430150,(2024 ES2),26.4,0.0139493823,0.0311917671,False,14040771.814935023,49125.0144999042
2022-02-23,3333611,(2006 KR1),20.2,0.2424124811,0.5420507863,False,63776434.177207562,72319.7241560765
2022-02-23,3465690,(2009 PQ1),22.55,0.0821400526,0.1836707413,False,28153024.36443515,70002.9214496647
2022-02-23,3596842,(2012 BF86),22.69,0.0770113926,0.1722027088,False,61478806.852257475,87580.2520777536
2022-02-23,3697799,(2014 WE121),23.6,0.0506471459,0.1132504611,False,54952222.26328253,11994.6208367322
2022-02-23,3768654,(2017 CX1),28.2,0.0060891262,0.0136157002,False,5804232.94794087,18130.5586391696
2022-02-23,3827172,(2018 RC1),26.45,0.0136318556,0.0304817558,False,69897700.645891066,26935.2740229297
2022-02-23,54123627,(2021 DU1),23.89,0.0443154309,0.099092316,False,11600625.217198661,54496.2433445726
2022-02-23,54200296,(2021 SK1),25.3,0.0231502122,0.0517654482,False,58275860.550833456,47959.0422520885
2022-02-23,54244178,(2022 BS6),24.26,0.0373727432,0.0835679943,False,5169355.804069978,43310.7591683432
2022-02-23,54245566,(2022 CA2),25.38,0.0223128464,0.0498930414,False,15668504.246282914,14900.7790245635
2022-02-23,54248340,(2022 DJ1),27.57,0.0081386988,0.0181986838,False,424161.27351941,15894.6384317116
2022-02-23,54247055,(2022 CK7),24.78,0.0294140602,0.0657718381,False,4667104.636887799,33141.1687124747
2022-02-23,54248445,(2022 DP1),22.55,0.0821400526,0.1836707413,False,19669662.46078951,63817.1695424236
2022-02-23,54248468,(2022 DO2),28.08,0.0064350952,0.0143893103,False,687277.926739604,31279.2814898169
2022-02-23,54248644,(2022 DL4),22.81,0.0728710415,0.1629446024,False,33073513.550150506,80118.829661063
2022-02-23,54248632,(2022 DV3),24.75,0.0298232505,0.0666868155,False,12658519.988792387,43120.7419678434
2022-02-23,54248849,(2022 ED),29.05,0.0041167546,0.0092053431,False,1271957.280935191,18628.3952063537
2022-02-23,54253550,(2022 EP4),23.0,0.0667659413,0.1492931834,False,62209093.942225274,36730.375626839
2022-02-23,54297805,(2022 QW5),23.81,0.0459785188,0.1028110936,False,31216182.915541011,59104.5904037938
2022-02-23,54299002,(2022 QQ21),24.22,0.0380675544,0.0851216393,False,30099382.082741836,52170.2737012872
2022-02-23,54402977,(2023 VX2),25.45,0.0216050351,0.0483103272,False,72431327.885834093,16157.520298611
2022-02-23,54486547,(2024 TO),24.39,0.035200998,0.0787118244,False,66014726.484019762,74289.5293949298
2022-02-23,54520171,(2025 DR1),27.37,0.0089239058,0.01995446,False,4942727.013809365,24245.2573210978
2022-02-22,2455176,455176 (1999 VF22),20.71,0.191670368,0.428587972,True,5366107.446286523,90376.49401826
2022-02-22,3742124,(2016 CW31),21.5,0.1332155667,0.2978790628,False,71305865.844994676,67639.3331826312
2022-02-22,3743897,(2016 CO246),25.8,0.0183888672,0.0411187571,False,14149623.698123336,26713.9645210657
2022-02-22,3759359,(2016 RB34),25.0,0.02658,0.0594346868,False,39310496.334925356,22610.8082536695
2022-02-22,54054624,(2020 SN4),26.6,0.0127219879,0.0284472297,False,23693040.506766354,21300.7442536907
2022-02-22,54106586,(2021 BT2),24.05,0.0411675457,0.0920534307,False,72119114.438382433,53460.4666982407
2022-02-22,54189957,(2021 PY40),20.96,0.1708263953,0.3819794322,False,70226524.453481584,25728.3357145309
2022-02-22,54206544,(2021 TO8),27.89,0.0070235225,0.0157050737,False,42463672.337547382,43833.8833968398
2022-02-22,54243726,(2022 BA6),26.42,0.0138214936,0.0309057992,False,3053751.507924947,9771.6313761385
2022-02-22,54243728,(2022 BD6),24.47,0.0339277435,0.0758647409,False,13533498.422860139,13822.6150321701
2022-02-22,54244786,(2022 CJ1),25.56,0.02053785,0.0459240286,False,10192347.744893616,10100.96660031
2022-02-22,54245569,(2022 CC2),24.54,0.0328514828,0.0734581487,False,4549826.444234718,41697.2133747108
2022-02-22,54245591,(2022 CZ2),25.51,0.0210162379,0.0469937366,False,12382676.91013321,36055.9406725229
2022-02-22,54248042,(2022 DJ),24.76,0.0296862251,0.0663804174,False,7096884.880142085,23907.3895364024
2022-02-22,54248462,(2022 DG2),28.46,0.0054020049,0.0120792502,False,910559.629216624,40328.6880301834
2022-02-22,54248945,(2022 EL),25.45,0.0216050351,0.0483103272,False,3172225.107237624,37937.8542783899
2022-02-22,54249329,(2022 EP2),26.46,0.0135692229,0.0303417048,False,6889969.274401787,27366.3159455232
2022-02-22,54278657,(2022 JA2),19.37,0.3552670883,0.7944013596,True,60343014.629700948,63062.6319159703
2022-02-22,54292328,(2022 OZ3),22.99,0.0670741189,0.1499822895,False,58816381.082169898,27229.028771079
2022-02-22,54542539,(2025 QM9),26.28,0.0147419515,0.0329640056,False,3112516.647936856,40682.6800604978
2022-02-25,3262691,(2004 WH1),23.97,0.0427124985,0.0955080501,False,28366870.465497873,34071.9135903107
2022-02-25,3342321,(2006 SD6),20.24,0.2379879547,0.5321572445,False,54667002.943643872,68197.5790071718
2022-02-25,3754548,(2016 NV15),19.97,0.2694976463,0.602615057,False,51355491.6877462,51496.7223570228
2022-02-25,3825510,(2018 NA),23.15,0.0623096019,0.1393285055,False,15356583.442184548,36035.9079217366
2022-02-25,54190792,(2021 QO2),23.77,0.0468333233,0.1047224945,False,7669374.506217101,39555.8015629363
2022-02-25,54195868,(2021 RE10),24.03,0.0415484643,0.0929051906,False,35878434.268410696,9268.2327249832
2022-02-25,54203038,(2021 TO3),26.38,0.0140784543,0.0314803809,False,55227810.41221144,23997.5051354506
2022-02-25,54240294,(2022 BU2),20.32,0.229379698,0.5129085974,False,51024019.264827119,80992.0846449497
2022-02-25,54248009,(2022 DF),24.39,0.035200998,0.0787118244,False,4023525.639235386,28029.4115425479
2022-02-25,54248041,(2022 DH),27.62,0.0079534394,0.0177844312,False,1089800.616352864,25574.8541480859
2022-02-25,54248005,(2022 DC),25.11,0.0252670754,0.0564988982,False,4679905.02351371,24492.3968811279
2022-02-25,54248447,(2022 DR1),27.12,0.010012787,0.0223892723,False,3738851.858149257,12111.3638676296
2022-02-25,54248454,(2022 DW1),25.26,0.0235806068,0.0527278398,False,3035450.542257219,46547.0145152482
2022-02-25,54248554,(2022 DV2),25.4,0.022108281,0.0494356193,False,8867292.27077956,66513.2056336008
2022-02-25,54248633,(2022 DU3),23.94,0.0433066885,0.0968366995,False,8561701.984786197,50530.7321277178
2022-02-25,2613496,613496 (2006 SD6),20.22,0.2401900301,0.5370812349,False,54666965.080422975,68197.547634223
2022-02-25,54377380,(2023 QU),25.11,0.0252670754,0.0564988982,False,41731475.825246264,37280.3438829694
2022-02-25,54520336,(2025 DQ3),28.05,0.0065246163,0.0145894856,False,17298814.413488562,38247.0603629756
2022-02-24,3724517,(2015 OF26),21.71,0.1209358264,0.2704207287,False,17081240.273666291,59867.3412018778
2022-02-24,3747356,(2016 EK158),20.49,0.2121069879,0.4742856434,False,63349278.851917972,45102.5053215026
2022-02-24,3748362,(2016 FC12),24.72,0.0302381333,0.0676145215,False,28558088.317945461,31376.8000828076
2022-02-24,3758257,(2016 QJ44),20.24,0.2379879547,0.5321572445,True,7519191.3644703,30695.2048762323
2022-02-24,54114207,(2021 CE5),25.5,0.0211132445,0.0472106499,False,72675024.62619832,94724.8893634547
2022-02-24,54195874,(2021 RO10),24.93,0.0274507982,0.0613818507,False,16890900.710313473,28100.9809685508
2022-02-24,54248008,(2022 DG),27.24,0.0094744711,0.0211855615,False,2227549.893204518,18204.5781495782
2022-02-24,54248006,(2022 DE),24.85,0.0284809831,0.0636854144,False,8536523.60112032,26800.2440756433
2022-02-24,54248458,(2022 DC2),25.34,0.0227276732,0.0508206223,False,9918785.988872578,67962.0878377261
2022-02-24,54248453,(2022 DY1),27.92,0.0069271561,0.015489592,False,222601.002248946,51328.8890889062
2022-02-24,54249068,(2022 EG2),24.79,0.0292789148,0.0654696439,False,19444074.482749635,35767.1921873289
2022-02-24,54252598,(2022 EB4),25.51,0.0210162379,0.0469937366,False,5770054.068265591,57239.4746362115
2022-02-24,54262976,(2022 DO8),22.95,0.0683211199,0.1527706684,False,49515696.197388329,52830.724406846
2022-02-24,54334010,(2022 XO1),26.59,0.0127807099,0.0285785361,False,53484073.868389897,24889.6119077788
2022-02-24,2869521,869521 (2016 QJ44),20.24,0.2379879547,0.5321572445,True,7519191.3644703,30695.2048807181
2022-03-06,3174187,(2004 BT58),22.19,0.0969515991,0.2167903661,False,64143133.02392681,40719.8658082867
2022-03-06,3403074,(2008 CC175),21.49,0.1338304618,0.2992540101,False,17786149.386490059,59905.143328068
2022-03-06,3550303,(2010 VG1),20.66,0.1961349444,0.4385710684,False,11081536.001919484,58061.7604352232
2022-03-06,3553988,(2010 XR69),25.4,0.022108281,0.0494356193,False,12143477.799810959,63721.7643254386
2022-03-06,3560198,(2011 FR17),23.4,0.0555334912,0.1241766613,False,59559499.405844402,12860.2840261666
2022-03-06,3600243,(2012 EB),23.8,0.046190746,0.1032856481,False,44931555.113411307,47049.1352491507
2022-03-06,3959231,(2019 YL4),24.4,0.0350392641,0.0783501764,False,44142987.834846778,48912.3047558279
2022-03-06,54105488,(2021 AF5),24.82,0.0288771931,0.0645713667,False,72674730.741182705,60289.1731102108
2022-03-06,54130072,(2021 EX),26.02,0.0166170902,0.0371569432,False,51695595.279453227,55874.3090128247
2022-03-06,54194350,(2021 RZ5),25.69,0.0193443872,0.0432553648,False,8975796.712914798,25434.4309348945
2022-03-06,54248444,(2022 DO1),26.79,0.0116561459,0.0260639347,False,2529732.923150974,49895.9096457546
2022-03-06,54248574,(2022 DT3),26.06,0.0163137941,0.0364787526,False,3744262.783187583,70146.9017253335
2022-03-06,54248946,(2022 EM),24.53,0.0330031183,0.0737972161,False,7105356.891756138,65167.2356578236
2022-03-06,54248947,(2022 EN),25.13,0.0250354255,0.0559809132,False,13469626.864274289,23190.0633434107
2022-03-06,54248955,(2022 EY),25.61,0.0200703514,0.0448786701,False,4807566.924001787,22549.1389016796
2022-03-06,54249061,(2022 EZ1),26.77,0.0117639989,0.0263051013,False,7291085.235404289,19256.4472593984
2022-03-06,54250323,(2022 CL12),23.03,0.0658498783,0.1472448042,False,51232865.281481897,11674.4477905641
2022-03-06,54254427,(2022 EW4),26.39,0.0140137697,0.0313357417,False,2118664.350495455,30051.9675982056
2022-03-06,54254968,(2022 ED5),24.28,0.0370301078,0.0828018383,False,4323404.996621925,28716.1583784921
2022-03-06,54252594,(2022 EY3),27.7,0.0076657557,0.0171411509,False,3790480.027858567,16187.8192724985
2022-03-06,54253538,(2022 EC4),26.34,0.0143401923,0.0320656449,False,583274.660115861,35684.8457410849
2022-03-06,54256783,(2022 EE6),24.53,0.0330031183,0.0737972161,False,10238207.196338921,31714.3943089734
2022-03-06,54255808,(2022 EA6),27.16,0.009830033,0.0219806221,False,1446585.687026147,17309.6200741243
2022-03-06,2613949,613949 (2008 CC175),21.42,0.1382149359,0.3090579921,False,17786149.386490059,59905.1433056346
2022-03-06,54394004,(2023 UB),30.06,0.0025855621,0.0057814927,False,66902958.287063785,103148.8785928771
2022-03-06,54431498,(2024 FE1),26.13,0.0157962856,0.0353215683,False,31128926.576951649,45984.7503604548
2022-03-06,54499713,(2021 UR132),28.18,0.0061454682,0.0137416847,False,22121969.749699876,14505.2836191703
2022-03-06,2745227,745227 (2010 VG1),20.66,0.1961349444,0.4385710684,True,11081536.001919484,58061.7604072955
2022-03-05,3261398,(2004 VP),22.14,0.0992098919,0.2218400624,False,28504067.973576342,30516.1740292515
2022-03-05,3435023,(2008 UB95),24.8,0.0291443905,0.0651688382,False,22689795.766896151,47422.5375020144
2022-03-05,3733147,(2015 VR1),20.89,0.1764229081,0.3944936153,False,71777273.791007901,62356.7106447408
2022-03-05,3759757,(2016 ST2),24.9,0.0278326768,0.0622357573,False,30737577.965599956,11785.1028219324
2022-03-05,3770320,(2017 DR109),27.6,0.0080270317,0.0179489885,False,36394308.685302721,51750.8182351829
2022-03-05,54226792,(2021 XB2),22.02,0.1048467509,0.2344444622,False,66154873.493622725,46943.2323358312
2022-03-05,54244537,(2022 CU),23.74,0.0474848397,0.1061793296,False,10282607.440240672,16464.8697489799
2022-03-05,54248451,(2022 DV1),24.94,0.0273246732,0.0610998267,False,9229029.524622814,27729.5733325255
2022-03-05,54248553,(2022 DU2),24.21,0.0382432662,0.0855145429,False,14786658.43223409,37291.750265038
2022-03-05,54248647,(2022 DO4),27.16,0.009830033,0.0219806221,False,1331766.105446942,40192.47783959
2022-03-05,54248797,(2022 EA),26.47,0.013506878,0.0302022973,False,1319303.46593213,56352.9478389293
2022-03-05,54248637,(2022 DB4),24.86,0.0283501249,0.0633928065,False,25437246.77293991,22257.7704878872
2022-03-05,54248641,(2022 DH4),25.15,0.0248058993,0.0554676771,False,19601643.241418762,16788.3010595083
2022-03-05,54248964,(2022 EG1),26.32,0.0144728805,0.0323623447,False,2572042.222663948,71541.9704965457
2022-03-05,54248949,(2022 EO),29.49,0.0033616692,0.0075169209,False,392090.676626041,30631.3177247612
2022-03-05,54251534,(2022 EC3),25.75,0.0188171989,0.042076536,False,402334.106538338,30057.9818728263
2022-03-05,54253542,(2022 EG4),24.48,0.0337718597,0.0755161741,False,16628092.303504414,37653.5847210286
2022-03-05,54253548,(2022 EN4),24.73,0.0300992017,0.067303861,False,4826736.469862522,77498.0973837065
2022-03-05,54253553,(2022 ES4),26.47,0.013506878,0.0302022973,False,2445058.449320581,32224.3550811879
2022-03-05,54256784,(2022 EK6),26.05,0.0163890951,0.0366471308,False,3015016.101526273,40254.0000339348
2022-03-05,54265892,(2022 FD3),24.23,0.0378926498,0.0847305409,False,34102289.245946602,28714.8654862411
2022-03-05,54548201,(2025 SJ12),28.17,0.0061738344,0.0138051134,False,15420022.633006524,55811.6684990748
2022-03-07,3404125,(2008 DW),21.52,0.131994239,0.2951480911,False,42556981.181560139,13165.8702674095
2022-03-07,3403149,(2008 DB),25.8,0.0183888672,0.0411187571,False,71139127.858878574,76083.0969864049
2022-03-07,3991598,(2020 DC),26.73,0.011982708,0.0267941497,False,1594309.649227166,17902.6750620014
